-6.088728485926165668e+00 -5.549765334261163474e+00 -6.949706473266235918e+00 -5.770401333937662969e+00 -5.229655479467707480e+00 -4.446352367723989119e+00 -1.153472793829921272e+01 -1.306042723284432938e+01 -1.089953902188053014e+01 -1.160390892839632393e+01 -1.165787824786352367e+01 -1.130283837558736337e+01 -1.953804691116876668e+01 -2.151820810781434190e+01 -2.124538754272339958e+01 -2.106476194609847141e+01 -2.188881463462791999e+01 2.428937305991741269e+01 2.619183600548317514e+01 -8.612572525276313229e+00
8.995165458510552270e+00 9.452467165356114975e+00 8.824841819117716923e+00 7.158856316872126868e+00 8.175574394293098734e+00 8.573926227158628066e+00 -1.173729929580107445e+01 -1.307545357058347690e+01 -1.256742706150101974e+01 -1.228856130936506119e+01 -1.255607285341869073e+01 -1.305786019953830746e+01 -1.860074356491920611e+01 -1.891109078011168165e+01 -1.767770202679748692e+01 -2.027504772657003684e+01 -2.027823058088254626e+01 3.835461550352867732e+00 5.235342056389090892e+00 -2.686331063654662898e+00
-1.981628519800474919e+01 -1.703046566432708886e+01 -1.797359977192640912e+01 -1.925005024195915482e+01 -1.803887000433938681e+01 -1.842499443281487714e+01 2.389835835205225134e-01 -1.693693582365750849e+00 5.112141027088634715e-01 -9.011389247721386386e-01 -1.905875237668642308e+00 6.684670872260061181e-01 -4.561902362375640507e+00 -4.990969838711277085e+00 -6.478295617503213144e+00 -7.158820873657708361e+00 -6.479756268043181500e+00 -2.652650855539909092e+00 3.116426842088708327e+01 1.841478775052836525e+00
-8.827879362405031571e+00 -9.417108511118966518e+00 -6.250555639104294237e+00 -8.460977280350194363e+00 -9.797608536096694465e+00 -9.592618267016071343e+00 -1.720627765976805179e+01 -1.595973295573940831e+01 -1.547927949230810540e+01 -1.678186348230508074e+01 -1.556148018101275632e+01 -1.752007439546921930e+01 -4.605978379280358581e+00 -6.870392291956862962e+00 -6.240109554206033415e+00 -5.536990631775084992e+00 -5.243106687684585765e+00 7.717001960329554322e+00 -7.490294902788393605e-01 -1.552773001125381924e+01
9.421837256157687079e+00 9.276548324377522192e+00 7.286885128267305944e+00 1.133462853378835788e+01 8.088830868465008095e+00 8.157527558301936210e+00 5.269400407482403459e+00 4.734419885148007268e+00 4.959705080024034984e+00 7.267284205523076857e+00 5.899125176765206646e+00 6.608218164596037170e+00 -3.267589652900677155e+00 -2.948872402202206366e+00 -1.455006167878106105e+00 -2.322824675109820269e+00 -2.664454827737487097e+00 1.357772410250984274e+00 -1.153376811279881453e+00 -2.124526325677813787e+01
-5.188667485056045692e+00 -2.926677543342212751e+00 -4.364308317980046148e+00 -3.404052430140249275e+00 -3.577247635122998926e+00 -3.892575156327822139e+00 -1.477717313541034549e+01 -1.286226213337002733e+01 -1.222155199580642559e+01 -1.362695528015758484e+01 -1.406298807612072643e+01 -1.136622448697000465e+01 -3.694232679658738761e+01 -3.756992899312641043e+01 -3.679486708371943848e+01 -3.654367509823690341e+01 -3.545533047332390453e+01 -2.515681735159988008e+01 -5.120228564324575515e+00 -2.018471541580599649e+01
1.106175278003382445e+01 1.130976453213969535e+01 1.194334075113072657e+01 1.186472139621781352e+01 1.036514141356031260e+01 1.208587196970693967e+01 6.093308454486162873e+00 7.123178002374231710e+00 6.399696394479909678e+00 9.103880848885605559e+00 6.623132462574805146e+00 7.660068670773902966e+00 1.327537953025319339e+01 1.269532161501429535e+01 1.476730528165655265e+01 1.432002307674880548e+01 1.281859730074879167e+01 1.446106515843939455e+01 -1.645925204686443211e+00 -8.823417348720894893e+00
1.327475223761876766e+00 5.634382877917556431e-01 1.225813340166936438e+00 2.073166048524646143e+00 2.481366269974035532e+00 7.681711150203263117e-01 6.814087382981494301e+00 6.544817384105921398e+00 5.237411259160200672e+00 5.139330571546954829e+00 3.963999217298169508e+00 7.771619329012607658e+00 1.912340064829641051e+01 2.006564345995614573e+01 1.748881255644852217e+01 1.888124506301275574e+01 1.725415188894328011e+01 1.507579583996352923e+01 3.161188984802563695e+01 2.633517899375563687e+01
8.077031152990237217e+00 6.003738635355182041e+00 6.675675313722329918e+00 8.223965470267662781e+00 1.033498598834297866e+01 1.056713842473526910e+01 -1.439304228752903425e+00 9.002367813830490784e-01 2.228437056032434249e+00 -3.849447283117448659e-01 2.652250091719309033e+00 4.446034740387022621e-01 2.462189348754633045e+01 2.320760490047840818e+01 2.105408012757445135e+01 2.411188047617380192e+01 2.243473753335469212e+01 1.548091353201657938e+01 7.025378227454312174e+00 -1.359270311051933611e+01
1.484509209818638986e+01 1.264722830377715823e+01 1.419495038759077055e+01 1.257268909950085423e+01 1.394548373221717164e+01 1.415723277637948918e+01 2.596117528409834563e+00 4.029298876007741725e+00 2.245714234571989820e+00 3.561092002818495583e+00 3.700476554567973864e+00 3.543606651448779399e+00 -4.050797141060451523e+00 -1.879558577226231986e+00 -3.881755825532811510e+00 -2.761194093980874342e+00 -3.128684257671862756e+00 -3.754314003519853671e+00 -4.170232761777152852e+00 -2.305182816923633027e+01
